"country","country.code","super.region","region","sex","age","pop","alcohol.use","drug.use","high.meat","low.exercise","smoking"
"Madagascar","MDG","Sub-Saharan Africa","Eastern Sub-Saharan Africa","male","50-69 years",968148,103.494292125,16.695242084,1.279622938,40.045141941,326.284533367
"Madagascar","MDG","Sub-Saharan Africa","Eastern Sub-Saharan Africa","male","70+ years",185324,166.556169279,17.107960593,2.70415112,195.028446615,673.96867089
"Madagascar","MDG","Sub-Saharan Africa","Eastern Sub-Saharan Africa","female","50-69 years",1047031,40.182640078,3.337210728,0.7196538718,19.518757472,41.087321006
"Madagascar","MDG","Sub-Saharan Africa","Eastern Sub-Saharan Africa","female","5-14 years",3152485,0.1557427368,0.03323737019,NA,NA,NA
"Madagascar","MDG","Sub-Saharan Africa","Eastern Sub-Saharan Africa","female","15-49 years",5866996,4.04587372,0.7371986612,0.041808471,0.7122851457,2.800210859
"Madagascar","MDG","Sub-Saharan Africa","Eastern Sub-Saharan Africa","female","Under 5",1843372.678,0.1388914484,0.04862536684,NA,NA,NA
"Madagascar","MDG","Sub-Saharan Africa","Eastern Sub-Saharan Africa","male","5-14 years",3185805,0.2725664217,0.0303196714,NA,NA,NA
"Madagascar","MDG","Sub-Saharan Africa","Eastern Sub-Saharan Africa","male","15-49 years",5835635,18.961424939,3.285284401,0.1127164296,2.41596972,37.087567034
"Malawi","MWI","Sub-Saharan Africa","Eastern Sub-Saharan Africa","male","50-69 years",528698,114.884448703,13.970492,0.06556372796,33.560284646,257.556210272
"Malawi","MWI","Sub-Saharan Africa","Eastern Sub-Saharan Africa","male","70+ years",146587,189.960864373,13.688825129,0.1191144634,140.844797716,663.728639483
"Malawi","MWI","Sub-Saharan Africa","Eastern Sub-Saharan Africa","female","5-14 years",2400444,0.253080816,0.6034035778,NA,NA,NA
"Malawi","MWI","Sub-Saharan Africa","Eastern Sub-Saharan Africa","female","15-49 years",3960662,2.387904897,2.273851715,0.001646629499,0.4971034741,0.532166132
"Malawi","MWI","Sub-Saharan Africa","Eastern Sub-Saharan Africa","female","50-69 years",599774,36.502751755,3.186577669,0.03627535818,19.687255553,46.088494128
"Malawi","MWI","Sub-Saharan Africa","Eastern Sub-Saharan Africa","male","5-14 years",2419840,0.404703178,0.5431579211,NA,NA,NA
"Malawi","MWI","Sub-Saharan Africa","Eastern Sub-Saharan Africa","male","15-49 years",4004365,18.771129544,4.552644168,0.005104997669,1.137382333,14.883118274
"Malawi","MWI","Sub-Saharan Africa","Eastern Sub-Saharan Africa","female","Under 5",1460745.36,0.166286145,0.5268758287,NA,NA,NA
"Malawi","MWI","Sub-Saharan Africa","Eastern Sub-Saharan Africa","male","Under 5",1492071.64,0.1997863137,0.4688149602,NA,NA,NA
"Malawi","MWI","Sub-Saharan Africa","Eastern Sub-Saharan Africa","female","70+ years",201267,102.606217843,3.756229489,0.07165682518,113.53478767,144.551915582
"Mozambique","MOZ","Sub-Saharan Africa","Eastern Sub-Saharan Africa","male","Under 5",2440292.238,0.2497569085,1.268608958,NA,NA,NA
"Mozambique","MOZ","Sub-Saharan Africa","Eastern Sub-Saharan Africa","male","50-69 years",975194,152.800860815,15.754888591,0.4185631497,52.39082966,441.680476069
"Mozambique","MOZ","Sub-Saharan Africa","Eastern Sub-Saharan Africa","male","70+ years",228064,253.016874194,22.3482406,0.7094580269,195.980235003,931.967142969
"Mozambique","MOZ","Sub-Saharan Africa","Eastern Sub-Saharan Africa","female","5-14 years",3918979,0.252868972,0.6185105576,NA,NA,NA
"Mozambique","MOZ","Sub-Saharan Africa","Eastern Sub-Saharan Africa","female","15-49 years",6447822,4.212753265,3.751953045,0.003225322232,0.7167618151,3.018652023
"Mozambique","MOZ","Sub-Saharan Africa","Eastern Sub-Saharan Africa","female","50-69 years",1227272,40.5792729,4.611971235,0.05551618187,20.571213099,83.426892525
"Mozambique","MOZ","Sub-Saharan Africa","Eastern Sub-Saharan Africa","female","70+ years",327312,101.463554893,5.882290498,0.09947543731,131.191092078,223.852763884
"Mozambique","MOZ","Sub-Saharan Africa","Eastern Sub-Saharan Africa","male","5-14 years",3939914,0.5446127489,0.5577392585,NA,NA,NA
"Mozambique","MOZ","Sub-Saharan Africa","Eastern Sub-Saharan Africa","male","15-49 years",6097243,29.509951128,5.590146975,0.0356297079,1.692791921,29.159971746
"Mozambique","MOZ","Sub-Saharan Africa","Eastern Sub-Saharan Africa","female","Under 5",2389399.992,0.2237748504,1.413012706,NA,NA,NA
"Rwanda","RWA","Sub-Saharan Africa","Eastern Sub-Saharan Africa","male","50-69 years",394816,222.267839126,18.133276899,0.124897349,27.606904041,203.43279466
"Rwanda","RWA","Sub-Saharan Africa","Eastern Sub-Saharan Africa","male","70+ years",76096,476.812990382,19.661453553,0.2653630418,158.89138449,594.996893778
"Rwanda","RWA","Sub-Saharan Africa","Eastern Sub-Saharan Africa","female","5-14 years",1539292,0.9822497304,0.1542985842,NA,NA,NA
"Rwanda","RWA","Sub-Saharan Africa","Eastern Sub-Saharan Africa","female","15-49 years",2982264,9.377831884,1.06349089,0.004182630065,0.5484342182,2.442761797
"Rwanda","RWA","Sub-Saharan Africa","Eastern Sub-Saharan Africa","female","50-69 years",570063,90.14676325,3.404731251,0.07766937529,13.917102478,73.502369924
"Rwanda","RWA","Sub-Saharan Africa","Eastern Sub-Saharan Africa","male","Under 5",862119.4255,1.038556184,0.1014556119,NA,NA,NA
"Rwanda","RWA","Sub-Saharan Africa","Eastern Sub-Saharan Africa","male","5-14 years",1531829,1.870654341,0.1390227681,NA,NA,NA
"Rwanda","RWA","Sub-Saharan Africa","Eastern Sub-Saharan Africa","male","15-49 years",2706337,45.290525304,3.809396731,0.01025922884,1.082655035,13.194217172
"Rwanda","RWA","Sub-Saharan Africa","Eastern Sub-Saharan Africa","female","Under 5",854263.9957,0.7656225534,0.1142360134,NA,NA,NA
"Rwanda","RWA","Sub-Saharan Africa","Eastern Sub-Saharan Africa","female","70+ years",114088,296.256225556,5.205852722,0.1654844255,108.786683995,264.370255172
"Somalia","SOM","Sub-Saharan Africa","Eastern Sub-Saharan Africa","male","50-69 years",384978,87.697000708,17.821967776,6.333853526,46.068860684,344.675313681
"Somalia","SOM","Sub-Saharan Africa","Eastern Sub-Saharan Africa","male","70+ years",77560,137.366121635,16.331819643,11.88833412,180.425215513,638.053799048
"Somalia","SOM","Sub-Saharan Africa","Eastern Sub-Saharan Africa","female","5-14 years",1525901,0.242307533,0.04018416462,NA,NA,NA
"Somalia","SOM","Sub-Saharan Africa","Eastern Sub-Saharan Africa","female","15-49 years",2395871,6.299043889,0.8246595826,0.2957556944,1.044242708,4.131123569
"Somalia","SOM","Sub-Saharan Africa","Eastern Sub-Saharan Africa","female","50-69 years",423287,49.800612032,4.669433474,4.231396451,25.373103563,75.283151818
"Somalia","SOM","Sub-Saharan Africa","Eastern Sub-Saharan Africa","male","Under 5",1025285.465,0.2242178198,0.062718766,NA,NA,NA
"Somalia","SOM","Sub-Saharan Africa","Eastern Sub-Saharan Africa","male","5-14 years",1541200,0.3843038485,0.03622423606,NA,NA,NA
"Somalia","SOM","Sub-Saharan Africa","Eastern Sub-Saharan Africa","male","15-49 years",2370451,18.50839617,3.442323941,0.542827911,2.020610373,31.771199428
"Somalia","SOM","Sub-Saharan Africa","Eastern Sub-Saharan Africa","female","Under 5",1007747.064,0.1804641215,0.07019626196,NA,NA,NA
"Somalia","SOM","Sub-Saharan Africa","Eastern Sub-Saharan Africa","female","70+ years",96833,112.986052409,5.31165424,8.172216621,139.135424979,214.313645847
"South Sudan","SSD","Sub-Saharan Africa","Eastern Sub-Saharan Africa","male","70+ years",114739,264.609022997,19.431780674,2.520930138,168.848934118,572.233414277
"South Sudan","SSD","Sub-Saharan Africa","Eastern Sub-Saharan Africa","female","50-69 years",525186,81.914698239,5.572482769,0.8861816241,25.179045042,66.362414509
"South Sudan","SSD","Sub-Saharan Africa","Eastern Sub-Saharan Africa","female","15-49 years",2934739,10.086742259,1.765030902,0.0659526961,1.125451945,3.92000693
"South Sudan","SSD","Sub-Saharan Africa","Eastern Sub-Saharan Africa","male","5-14 years",1637691,0.8337801773,0.0895749281,NA,NA,NA
"South Sudan","SSD","Sub-Saharan Africa","Eastern Sub-Saharan Africa","male","15-49 years",2945927,38.889094139,4.232026549,0.1194982246,1.779727427,25.074684527
"South Sudan","SSD","Sub-Saharan Africa","Eastern Sub-Saharan Africa","male","50-69 years",488574,188.091420569,19.796733977,1.359395537,40.729148895,282.759359106
"South Sudan","SSD","Sub-Saharan Africa","Eastern Sub-Saharan Africa","female","5-14 years",1599814,0.5338617484,0.09937070899,NA,NA,NA
"South Sudan","SSD","Sub-Saharan Africa","Eastern Sub-Saharan Africa","male","Under 5",966101.1929,0.5547968613,0.2058752898,NA,NA,NA
"South Sudan","SSD","Sub-Saharan Africa","Eastern Sub-Saharan Africa","female","Under 5",937786.48,0.444023317,0.2321968623,NA,NA,NA
"South Sudan","SSD","Sub-Saharan Africa","Eastern Sub-Saharan Africa","female","70+ years",137321,182.475917973,6.286183634,1.576792056,137.998105492,187.145802192
"Tanzania","TZA","Sub-Saharan Africa","Eastern Sub-Saharan Africa","female","50-69 years",2012218,89.083885541,3.500993989,0.4132563845,16.497873003,42.942847358
"Tanzania","TZA","Sub-Saharan Africa","Eastern Sub-Saharan Africa","female","5-14 years",7375416,0.5889082331,0.2015661039,NA,NA,NA
"Tanzania","TZA","Sub-Saharan Africa","Eastern Sub-Saharan Africa","female","15-49 years",12306065,8.261678158,1.680256537,0.02059054225,0.5934737601,1.054439963
"Tanzania","TZA","Sub-Saharan Africa","Eastern Sub-Saharan Africa","male","Under 5",4702476.436,0.7953919521,0.1176780302,NA,NA,NA
"Tanzania","TZA","Sub-Saharan Africa","Eastern Sub-Saharan Africa","male","50-69 years",1911540,199.844758026,14.03815113,0.5953409982,31.109925476,233.400217257
"Tanzania","TZA","Sub-Saharan Africa","Eastern Sub-Saharan Africa","male","70+ years",477080,399.503111839,13.960174692,1.273415455,161.333149299,558.628328145
"Tanzania","TZA","Sub-Saharan Africa","Eastern Sub-Saharan Africa","female","70+ years",557176,250.831525773,4.491325308,0.972381531,106.958067045,110.145332292
"Tanzania","TZA","Sub-Saharan Africa","Eastern Sub-Saharan Africa","male","5-14 years",7394065,0.9968832273,0.1918056114,NA,NA,NA
"Tanzania","TZA","Sub-Saharan Africa","Eastern Sub-Saharan Africa","male","15-49 years",12038410,39.420335088,4.146673382,0.05393195579,1.207650985,16.844384663
"Tanzania","TZA","Sub-Saharan Africa","Eastern Sub-Saharan Africa","female","Under 5",4598437.721,0.6769922038,0.1257376766,NA,NA,NA
"Uganda","UGA","Sub-Saharan Africa","Eastern Sub-Saharan Africa","male","Under 5",3735239.023,1.17763766,0.04587964213,NA,NA,NA
"Uganda","UGA","Sub-Saharan Africa","Eastern Sub-Saharan Africa","female","70+ years",325219,366.683560424,4.012237332,0.9829276678,113.341480028,163.606752176
"Uganda","UGA","Sub-Saharan Africa","Eastern Sub-Saharan Africa","male","50-69 years",1024822,330.673181452,14.181340521,0.8641967725,37.084374344,229.700305499
"Uganda","UGA","Sub-Saharan Africa","Eastern Sub-Saharan Africa","male","70+ years",256260,577.704003081,14.235044364,1.546731255,168.141990434,417.001266032
"Uganda","UGA","Sub-Saharan Africa","Eastern Sub-Saharan Africa","female","5-14 years",5705752,1.205384524,0.07366713817,NA,NA,NA
"Uganda","UGA","Sub-Saharan Africa","Eastern Sub-Saharan Africa","female","15-49 years",8698650,14.364649542,0.9323363884,0.02659292306,0.5041519671,3.459036452
"Uganda","UGA","Sub-Saharan Africa","Eastern Sub-Saharan Africa","female","50-69 years",1192059,147.23688364,2.78911466,0.5523783784,17.197721172,89.351990027
"Uganda","UGA","Sub-Saharan Africa","Eastern Sub-Saharan Africa","male","5-14 years",5787257,1.990884266,0.06579852538,NA,NA,NA
"Uganda","UGA","Sub-Saharan Africa","Eastern Sub-Saharan Africa","male","15-49 years",8764444,66.650123335,3.334604844,0.07178498436,1.509287722,18.013635417
"Uganda","UGA","Sub-Saharan Africa","Eastern Sub-Saharan Africa","female","Under 5",3663843.573,0.9087644685,0.05346230978,NA,NA,NA
"Zambia","ZMB","Sub-Saharan Africa","Eastern Sub-Saharan Africa","male","50-69 years",450920,305.548449978,23.94781186,2.09655409,86.101144552,500.09386614
"Zambia","ZMB","Sub-Saharan Africa","Eastern Sub-Saharan Africa","male","70+ years",124577,407.552300021,20.83623549,3.522885527,296.986592002,1204.889453948
"Zambia","ZMB","Sub-Saharan Africa","Eastern Sub-Saharan Africa","female","5-14 years",2282966,0.5379616141,0.7627024388,NA,NA,NA
"Zambia","ZMB","Sub-Saharan Africa","Eastern Sub-Saharan Africa","female","15-49 years",3733348,8.989821799,3.335377551,0.04677224297,1.754040932,2.516403219
"Zambia","ZMB","Sub-Saharan Africa","Eastern Sub-Saharan Africa","female","50-69 years",526887,90.761081083,4.653864744,0.8478235031,40.59682833,101.759273093
"Zambia","ZMB","Sub-Saharan Africa","Eastern Sub-Saharan Africa","male","5-14 years",2309847,0.9085525562,0.6871644928,NA,NA,NA
"Zambia","ZMB","Sub-Saharan Africa","Eastern Sub-Saharan Africa","male","15-49 years",3769950,61.08993548,7.303890743,0.1853075105,4.04634593,32.908198773
"Zambia","ZMB","Sub-Saharan Africa","Eastern Sub-Saharan Africa","female","Under 5",1430206.836,0.2765111958,1.219355181,NA,NA,NA
"Zambia","ZMB","Sub-Saharan Africa","Eastern Sub-Saharan Africa","male","Under 5",1457819.745,0.3507637757,1.09663788,NA,NA,NA
"Zambia","ZMB","Sub-Saharan Africa","Eastern Sub-Saharan Africa","female","70+ years",162468,235.187634826,5.183387475,1.763439468,223.225844093,411.503249779
"Botswana","BWA","Sub-Saharan Africa","Southern Sub-Saharan Africa","male","50-69 years",107010,334.993214346,18.011317297,7.749498764,116.151943803,642.937468365
"Botswana","BWA","Sub-Saharan Africa","Southern Sub-Saharan Africa","male","70+ years",19998,412.238016725,14.579818526,12.126426736,381.551031023,1429.843436927
"Botswana","BWA","Sub-Saharan Africa","Southern Sub-Saharan Africa","female","5-14 years",226877,1.091131708,0.2968422677,NA,NA,NA
"Botswana","BWA","Sub-Saharan Africa","Southern Sub-Saharan Africa","female","15-49 years",627997,19.726368191,8.837007772,0.646360786,3.991668564,13.288966147
"Botswana","BWA","Sub-Saharan Africa","Southern Sub-Saharan Africa","female","50-69 years",116388,79.493015073,7.058675692,8.244885976,72.874990292,193.891127128
"Botswana","BWA","Sub-Saharan Africa","Southern Sub-Saharan Africa","male","5-14 years",230813,1.870026244,0.2786584218,NA,NA,NA
"Botswana","BWA","Sub-Saharan Africa","Southern Sub-Saharan Africa","male","15-49 years",638107,94.664853532,17.028371803,0.6789964118,6.298227527,53.912907606
"Botswana","BWA","Sub-Saharan Africa","Southern Sub-Saharan Africa","female","Under 5",129892.1783,0.1430813768,0.9656764632,NA,NA,NA
"Botswana","BWA","Sub-Saharan Africa","Southern Sub-Saharan Africa","male","Under 5",133215.3935,0.1911456366,0.9094932466,NA,NA,NA
"Botswana","BWA","Sub-Saharan Africa","Southern Sub-Saharan Africa","female","70+ years",29033,157.864729408,6.437909178,14.785763051,374.503340572,558.412726969
"Lesotho","LSO","Sub-Saharan Africa","Southern Sub-Saharan Africa","female","70+ years",33371,188.370223623,10.591310274,4.872459249,308.067188598,530.199380592
"Lesotho","LSO","Sub-Saharan Africa","Southern Sub-Saharan Africa","male","50-69 years",67489,495.789572597,25.223239209,4.828368401,158.966099843,1340.393070132
"Lesotho","LSO","Sub-Saharan Africa","Southern Sub-Saharan Africa","male","70+ years",20630,464.531779289,19.041015184,5.516887541,444.785226136,2691.23967737
"Lesotho","LSO","Sub-Saharan Africa","Southern Sub-Saharan Africa","female","5-14 years",243932,2.163887621,1.560129022,NA,NA,NA
"Lesotho","LSO","Sub-Saharan Africa","Southern Sub-Saharan Africa","female","15-49 years",554745,20.524757565,13.255876547,0.165817562,2.037960257,5.455909923
"Lesotho","LSO","Sub-Saharan Africa","Southern Sub-Saharan Africa","female","50-69 years",108083,108.434818685,12.711905583,3.287405343,63.676305581,174.378813244
"Lesotho","LSO","Sub-Saharan Africa","Southern Sub-Saharan Africa","male","Under 5",137376.3441,1.3433405,2.233183113,NA,NA,NA
"Lesotho","LSO","Sub-Saharan Africa","Southern Sub-Saharan Africa","male","5-14 years",247832,3.885040496,1.473505836,NA,NA,NA
"Lesotho","LSO","Sub-Saharan Africa","Southern Sub-Saharan Africa","male","15-49 years",580545,140.596856363,18.679555797,0.3062580163,5.420566958,82.475063391
"Lesotho","LSO","Sub-Saharan Africa","Southern Sub-Saharan Africa","female","Under 5",135126.0355,0.9354408576,2.386946653,NA,NA,NA
"Namibia","NAM","Sub-Saharan Africa","Southern Sub-Saharan Africa","male","50-69 years",98563,210.896809585,11.75827274,5.515402154,97.084784647,303.170131519
"Namibia","NAM","Sub-Saharan Africa","Southern Sub-Saharan Africa","male","70+ years",20560,219.851033762,10.847376689,9.993998538,398.06207642,983.046647161
"Namibia","NAM","Sub-Saharan Africa","Southern Sub-Saharan Africa","female","5-14 years",280980,1.258945395,0.4979699952,NA,NA,NA
"Namibia","NAM","Sub-Saharan Africa","Southern Sub-Saharan Africa","female","15-49 years",654357,11.266019283,4.802847252,0.1996192168,1.424399943,3.638257476
"Namibia","NAM","Sub-Saharan Africa","Southern Sub-Saharan Africa","female","50-69 years",127541,55.144698126,4.857621025,3.753516285,41.709371726,84.157870151
"Namibia","NAM","Sub-Saharan Africa","Southern Sub-Saharan Africa","male","Under 5",168036.5915,0.7408740203,0.6574790405,NA,NA,NA
"Namibia","NAM","Sub-Saharan Africa","Southern Sub-Saharan Africa","male","5-14 years",282927,2.412657705,0.468227563,NA,NA,NA
"Namibia","NAM","Sub-Saharan Africa","Southern Sub-Saharan Africa","male","15-49 years",624402,63.94686643,10.230400221,0.3728237743,3.955099965,19.356922712
"Namibia","NAM","Sub-Saharan Africa","Southern Sub-Saharan Africa","female","Under 5",164158.5688,0.4919118055,0.7036293027,NA,NA,NA
"Namibia","NAM","Sub-Saharan Africa","Southern Sub-Saharan Africa","female","70+ years",31259,90.1665946,4.81573079,7.967768033,276.187504642,493.447482586
"South Africa","ZAF","Sub-Saharan Africa","Southern Sub-Saharan Africa","male","50-69 years",3190618.531,240.718293935,15.965854982,5.898266681,102.614145726,553.414877504
"South Africa","ZAF","Sub-Saharan Africa","Southern Sub-Saharan Africa","male","70+ years",687168.1719,345.972646028,16.499811318,9.740408132,389.499287121,1462.280470878
"South Africa","ZAF","Sub-Saharan Africa","Southern Sub-Saharan Africa","female","5-14 years",4490954.25,2.071794916,1.103442264,NA,NA,NA
"South Africa","ZAF","Sub-Saharan Africa","Southern Sub-Saharan Africa","female","15-49 years",15050167.13,20.118530665,6.948986265,0.3609998657,3.40350598,8.723982319
"South Africa","ZAF","Sub-Saharan Africa","Southern Sub-Saharan Africa","female","50-69 years",3883424.438,58.681552764,6.255464541,4.165527935,58.876810363,132.735085208
"South Africa","ZAF","Sub-Saharan Africa","Southern Sub-Saharan Africa","female","70+ years",1271697.375,186.374445911,7.755613478,8.974008961,452.09294185,699.477642775
"South Africa","ZAF","Sub-Saharan Africa","Southern Sub-Saharan Africa","male","Under 5",2694644.354,0.7273179563,1.571581561,NA,NA,NA
"South Africa","ZAF","Sub-Saharan Africa","Southern Sub-Saharan Africa","male","5-14 years",4720824.5,3.125673175,1.024040375,NA,NA,NA
"South Africa","ZAF","Sub-Saharan Africa","Southern Sub-Saharan Africa","male","15-49 years",15102399.88,85.380120436,9.802460409,0.3356546586,3.452746023,28.966431273
"South Africa","ZAF","Sub-Saharan Africa","Southern Sub-Saharan Africa","female","Under 5",2631869.748,0.4952903964,1.677960609,NA,NA,NA
"Swaziland","SWZ","Sub-Saharan Africa","Southern Sub-Saharan Africa","male","50-69 years",46351,400.954997167,27.993743424,10.97675995,192.817754578,771.395023912
"Swaziland","SWZ","Sub-Saharan Africa","Southern Sub-Saharan Africa","male","70+ years",11112,434.558466077,21.84844052,15.373560018,536.139216274,1724.444516003
"Swaziland","SWZ","Sub-Saharan Africa","Southern Sub-Saharan Africa","female","5-14 years",152718,1.719284592,1.305523347,NA,NA,NA
"Swaziland","SWZ","Sub-Saharan Africa","Southern Sub-Saharan Africa","female","15-49 years",334442,16.904817312,11.303900828,0.5162476555,4.325248301,7.11456014
"Swaziland","SWZ","Sub-Saharan Africa","Southern Sub-Saharan Africa","male","Under 5",88525.77126,0.9058828255,1.430434168,NA,NA,NA
"Swaziland","SWZ","Sub-Saharan Africa","Southern Sub-Saharan Africa","male","5-14 years",154637,2.967458931,1.230665839,NA,NA,NA
"Swaziland","SWZ","Sub-Saharan Africa","Southern Sub-Saharan Africa","male","15-49 years",336973,101.596966852,19.707584579,0.707900881,7.750566147,35.334026325
"Swaziland","SWZ","Sub-Saharan Africa","Southern Sub-Saharan Africa","female","Under 5",86516.62647,0.7520141935,1.535300726,NA,NA,NA
"Swaziland","SWZ","Sub-Saharan Africa","Southern Sub-Saharan Africa","female","50-69 years",61617,79.30851425,9.895210678,8.944284491,109.089782927,166.41136026
"Swaziland","SWZ","Sub-Saharan Africa","Southern Sub-Saharan Africa","female","70+ years",15728,123.586750124,8.116605022,15.444699966,532.912649214,740.384776145
"Zimbabwe","ZWE","Sub-Saharan Africa","Southern Sub-Saharan Africa","male","50-69 years",443726,246.712286025,18.207574612,2.221384966,51.381520461,531.102856621
"Zimbabwe","ZWE","Sub-Saharan Africa","Southern Sub-Saharan Africa","male","70+ years",137063,403.27035822,21.623387875,4.216021262,228.021107614,1763.709448278
"Zimbabwe","ZWE","Sub-Saharan Africa","Southern Sub-Saharan Africa","female","5-14 years",1990609,0.4880359938,0.9666684491,NA,NA,NA
"Zimbabwe","ZWE","Sub-Saharan Africa","Southern Sub-Saharan Africa","female","15-49 years",4001236,3.900743468,5.961187344,0.05798806342,0.8292106941,1.092613002
"Zimbabwe","ZWE","Sub-Saharan Africa","Southern Sub-Saharan Africa","female","50-69 years",503678,44.452637667,8.316447929,1.401819372,30.72800173,87.21287013
"Zimbabwe","ZWE","Sub-Saharan Africa","Southern Sub-Saharan Africa","female","70+ years",171686,131.92454353,12.334462372,3.011268927,198.628706858,628.139544278
"Zimbabwe","ZWE","Sub-Saharan Africa","Southern Sub-Saharan Africa","male","Under 5",1243678.151,1.098784833,0.7920200005,NA,NA,NA
"Zimbabwe","ZWE","Sub-Saharan Africa","Southern Sub-Saharan Africa","male","5-14 years",1995507,1.123263519,0.911223924,NA,NA,NA
"Zimbabwe","ZWE","Sub-Saharan Africa","Southern Sub-Saharan Africa","male","15-49 years",3854564,48.996304395,10.087871487,0.1808679826,2.11349452,30.748225981
"Zimbabwe","ZWE","Sub-Saharan Africa","Southern Sub-Saharan Africa","female","Under 5",1232406.448,0.6425237643,0.8396150406,NA,NA,NA
"Benin","BEN","Sub-Saharan Africa","Western Sub-Saharan Africa","female","50-69 years",465631,69.736869773,3.039087824,0.1277719775,36.576171988,62.135246117
"Benin","BEN","Sub-Saharan Africa","Western Sub-Saharan Africa","female","70+ years",106316,159.726128913,4.948728383,0.272611328,201.916694641,194.97203175
"Benin","BEN","Sub-Saharan Africa","Western Sub-Saharan Africa","male","50-69 years",429072,170.071702451,19.958980556,0.1950955721,45.206281357,278.73495128
"Benin","BEN","Sub-Saharan Africa","Western Sub-Saharan Africa","female","5-14 years",1426494,0.2174364226,0.1336001787,NA,NA,NA
"Benin","BEN","Sub-Saharan Africa","Western Sub-Saharan Africa","female","15-49 years",2611760,7.219969848,1.277425781,0.009038597426,1.384950792,1.851891102
"Benin","BEN","Sub-Saharan Africa","Western Sub-Saharan Africa","male","70+ years",73069,284.033687785,26.759551838,0.3710773854,187.014928088,623.370567337
"Benin","BEN","Sub-Saharan Africa","Western Sub-Saharan Africa","male","Under 5",884607.9549,0.2029178177,0.1612749202,NA,NA,NA
"Benin","BEN","Sub-Saharan Africa","Western Sub-Saharan Africa","male","5-14 years",1452535,0.3540901844,0.1262242449,NA,NA,NA
"Benin","BEN","Sub-Saharan Africa","Western Sub-Saharan Africa","male","15-49 years",2607219,33.879801049,9.628409316,0.01750239562,2.385985317,21.405464213
"Benin","BEN","Sub-Saharan Africa","Western Sub-Saharan Africa","female","Under 5",857666.9908,0.1531028033,0.1737329853,NA,NA,NA
"Burkina Faso","BFA","Sub-Saharan Africa","Western Sub-Saharan Africa","male","50-69 years",544328,209.339545108,12.837811664,1.027971757,36.41039948,152.801559307
"Burkina Faso","BFA","Sub-Saharan Africa","Western Sub-Saharan Africa","female","5-14 years",2529304,0.7111586001,0.1448952048,NA,NA,NA
"Burkina Faso","BFA","Sub-Saharan Africa","Western Sub-Saharan Africa","female","15-49 years",4178779,15.517135034,1.005622289,0.05050458753,1.456092286,4.724087194
"Burkina Faso","BFA","Sub-Saharan Africa","Western Sub-Saharan Africa","male","Under 5",1593308.4,0.4797851034,0.09547053423,NA,NA,NA
"Burkina Faso","BFA","Sub-Saharan Africa","Western Sub-Saharan Africa","male","5-14 years",2577866,1.117363809,0.1373582791,NA,NA,NA
"Burkina Faso","BFA","Sub-Saharan Africa","Western Sub-Saharan Africa","male","15-49 years",4179986,36.578503205,6.002611553,0.1013393103,1.742713721,16.574474284
"Burkina Faso","BFA","Sub-Saharan Africa","Western Sub-Saharan Africa","female","Under 5",1538961.563,0.3923822078,0.1041277869,NA,NA,NA
"Burkina Faso","BFA","Sub-Saharan Africa","Western Sub-Saharan Africa","male","70+ years",92994,456.6794727,20.951067563,2.116581163,163.195852656,324.693601578
"Burkina Faso","BFA","Sub-Saharan Africa","Western Sub-Saharan Africa","female","50-69 years",707626,142.023025546,2.745521124,0.7120032024,33.787355642,77.435228741
"Burkina Faso","BFA","Sub-Saharan Africa","Western Sub-Saharan Africa","female","70+ years",150775,324.008846655,4.813364649,1.468383289,199.084822088,184.494571295
"Cameroon","CMR","Sub-Saharan Africa","Western Sub-Saharan Africa","male","70+ years",201694,538.845220581,32.229154021,2.16596618,272.656814195,623.127678409
"Cameroon","CMR","Sub-Saharan Africa","Western Sub-Saharan Africa","female","50-69 years",906809,127.364252694,4.410145993,0.9898549251,48.719122424,66.380540375
"Cameroon","CMR","Sub-Saharan Africa","Western Sub-Saharan Africa","female","70+ years",248336,329.524418339,5.809368304,2.344070344,304.375006817,227.88811475
"Cameroon","CMR","Sub-Saharan Africa","Western Sub-Saharan Africa","male","5-14 years",3113568,0.8917022569,0.1689736905,NA,NA,NA
"Cameroon","CMR","Sub-Saharan Africa","Western Sub-Saharan Africa","male","15-49 years",5621134,47.26620391,12.058829452,0.08205412882,3.235372424,20.117564418
"Cameroon","CMR","Sub-Saharan Africa","Western Sub-Saharan Africa","female","Under 5",1878938.047,0.4779439223,0.2086241921,NA,NA,NA
"Cameroon","CMR","Sub-Saharan Africa","Western Sub-Saharan Africa","male","Under 5",1915784.269,0.522915434,0.1914013637,NA,NA,NA
"Cameroon","CMR","Sub-Saharan Africa","Western Sub-Saharan Africa","male","50-69 years",851697,251.473556273,21.656270837,1.05317913,61.627378454,258.315284736
"Cameroon","CMR","Sub-Saharan Africa","Western Sub-Saharan Africa","female","5-14 years",3075079,0.5984293693,0.1772101086,NA,NA,NA
"Cameroon","CMR","Sub-Saharan Africa","Western Sub-Saharan Africa","female","15-49 years",5587937,11.639371223,2.582904744,0.05624988262,1.713871279,2.736504211
"Cape Verde","CPV","Sub-Saharan Africa","Western Sub-Saharan Africa","male","50-69 years",22531,141.061726026,17.108440807,1.402066664,28.935555019,194.006925449
"Cape Verde","CPV","Sub-Saharan Africa","Western Sub-Saharan Africa","female","5-14 years",49700,0.3638417184,0.04216809941,NA,NA,NA
